Nationalratswahl 2019, 29.09.2019 (Bericht wurde generiert am 08.10.2019 um 16:42)
708;Reutte;70815;Hinterhornbach;39;31;0;0;70;57;81,43;57;0;1;ÖVP;50;87,72;2;SPÖ;0;0,00;3;FPÖ;6;10,53;4;NEOS;1;1,75;5;JETZT;0;0,00;6;GRÜNE;0;0,00;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70816;Höfen;462;468;1;2;930;528;56,77;526;2;1;ÖVP;303;57,60;2;SPÖ;63;11,98;3;FPÖ;61;11,60;4;NEOS;42;7,98;5;JETZT;5;0,95;6;GRÜNE;48;9,13;7;GILT;0;0,00;8;KPÖ;4;0,76;9;WANDL;0;0,00;
708;Reutte;70817;Holzgau;147;152;2;0;299;199;66,56;197;2;1;ÖVP;132;67,01;2;SPÖ;11;5,58;3;FPÖ;30;15,23;4;NEOS;10;5,08;5;JETZT;1;0,51;6;GRÜNE;10;5,08;7;GILT;1;0,51;8;KPÖ;1;0,51;9;WANDL;1;0,51;
708;Reutte;70818;Jungholz;52;45;1;2;97;52;53,61;52;0;1;ÖVP;45;86,54;2;SPÖ;0;0,00;3;FPÖ;5;9,62;4;NEOS;1;1,92;5;JETZT;0;0,00;6;GRÜNE;1;1,92;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70819;Kaisers;32;26;1;0;58;41;70,69;41;0;1;ÖVP;25;60,98;2;SPÖ;1;2,44;3;FPÖ;4;9,76;4;NEOS;4;9,76;5;JETZT;3;7,32;6;GRÜNE;4;9,76;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70820;Lechaschau;728;778;7;11;1506;813;53,98;801;12;1;ÖVP;371;46,32;2;SPÖ;118;14,73;3;FPÖ;124;15,48;4;NEOS;72;8,99;5;JETZT;14;1,75;6;GRÜNE;98;12,23;7;GILT;1;0,12;8;KPÖ;2;0,25;9;WANDL;1;0,12;
708;Reutte;70821;Lermoos;378;367;5;9;745;441;59,19;439;2;1;ÖVP;278;63,33;2;SPÖ;27;6,15;3;FPÖ;54;12,30;4;NEOS;36;8,20;5;JETZT;6;1,37;6;GRÜNE;32;7,29;7;GILT;2;0,46;8;KPÖ;3;0,68;9;WANDL;1;0,23;
708;Reutte;70822;Musau;144;139;0;0;283;182;64,31;182;0;1;ÖVP;110;60,44;2;SPÖ;23;12,64;3;FPÖ;17;9,34;4;NEOS;13;7,14;5;JETZT;3;1,65;6;GRÜNE;15;8,24;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;1;0,55;
708;Reutte;70823;Namlos;36;24;3;3;60;45;75,00;45;0;1;ÖVP;28;62,22;2;SPÖ;1;2,22;3;FPÖ;13;28,89;4;NEOS;1;2,22;5;JETZT;0;0,00;6;GRÜNE;2;4,44;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70824;Nesselwängle;167;153;0;2;320;173;54,06;172;1;1;ÖVP;118;68,60;2;SPÖ;9;5,23;3;FPÖ;23;13,37;4;NEOS;12;6,98;5;JETZT;0;0,00;6;GRÜNE;9;5,23;7;GILT;1;0,58;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70825;Pfafflar;42;43;0;0;85;44;51,76;44;0;1;ÖVP;35;79,55;2;SPÖ;2;4,55;3;FPÖ;5;11,36;4;NEOS;0;0,00;5;JETZT;0;0,00;6;GRÜNE;2;4,55;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70826;Pflach;460;451;11;5;911;513;56,31;508;5;1;ÖVP;257;50,59;2;SPÖ;76;14,96;3;FPÖ;72;14,17;4;NEOS;33;6,50;5;JETZT;7;1,38;6;GRÜNE;57;11,22;7;GILT;1;0,20;8;KPÖ;3;0,59;9;WANDL;2;0,39;
708;Reutte;70827;Pinswang;139;138;2;3;277;178;64,26;176;2;1;ÖVP;98;55,68;2;SPÖ;20;11,36;3;FPÖ;19;10,80;4;NEOS;14;7,95;5;JETZT;2;1,14;6;GRÜNE;21;11,93;7;GILT;1;0,57;8;KPÖ;1;0,57;9;WANDL;0;0,00;
708;Reutte;70828;Reutte;1998;2181;44;41;4179;2058;49,25;2047;11;1;ÖVP;789;38,54;2;SPÖ;496;24,23;3;FPÖ;255;12,46;4;NEOS;185;9,04;5;JETZT;27;1,32;6;GRÜNE;269;13,14;7;GILT;3;0,15;8;KPÖ;11;0,54;9;WANDL;12;0,59;
708;Reutte;70829;Schattwald;147;154;6;5;301;157;52,16;156;1;1;ÖVP;99;63,46;2;SPÖ;7;4,49;3;FPÖ;8;5,13;4;NEOS;15;9,62;5;JETZT;2;1,28;6;GRÜNE;25;16,03;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70830;Stanzach;184;166;2;0;350;213;60,86;209;4;1;ÖVP;111;53,11;2;SPÖ;17;8,13;3;FPÖ;31;14,83;4;NEOS;18;8,61;5;JETZT;5;2,39;6;GRÜNE;26;12,44;7;GILT;1;0,48;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70831;Steeg;273;250;3;1;523;353;67,50;350;3;1;ÖVP;256;73,14;2;SPÖ;6;1,71;3;FPÖ;41;11,71;4;NEOS;22;6,29;5;JETZT;9;2,57;6;GRÜNE;15;4,29;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;1;0,29;
708;Reutte;70832;Tannheim;357;346;3;2;703;395;56,19;389;6;1;ÖVP;252;64,78;2;SPÖ;19;4,88;3;FPÖ;52;13,37;4;NEOS;35;9,00;5;JETZT;5;1,29;6;GRÜNE;23;5,91;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;3;0,77;
708;Reutte;70833;Vils;530;533;5;12;1063;623;58,61;617;6;1;ÖVP;362;58,67;2;SPÖ;68;11,02;3;FPÖ;72;11,67;4;NEOS;38;6,16;5;JETZT;10;1,62;6;GRÜNE;62;10,05;7;GILT;0;0,00;8;KPÖ;5;0,81;9;WANDL;0;0,00;
708;Reutte;70834;Vorderhornbach;109;99;2;0;208;151;72,60;150;1;1;ÖVP;94;62,67;2;SPÖ;6;4,00;3;FPÖ;23;15,33;4;NEOS;14;9,33;5;JETZT;2;1,33;6;GRÜNE;11;7,33;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
708;Reutte;70835;Wängle;344;361;5;6;705;422;59,86;418;4;1;ÖVP;248;59,33;2;SPÖ;42;10,05;3;FPÖ;45;10,77;4;NEOS;31;7,42;5;JETZT;2;0,48;6;GRÜNE;46;11,00;7;GILT;2;0,48;8;KPÖ;2;0,48;9;WANDL;0;0,00;
708;Reutte;70836;Weißenbach am Lech;466;485;4;9;951;494;51,95;485;9;1;ÖVP;249;51,34;2;SPÖ;58;11,96;3;FPÖ;108;22,27;4;NEOS;29;5,98;5;JETZT;10;2,06;6;GRÜNE;22;4,54;7;GILT;3;0,62;8;KPÖ;3;0,62;9;WANDL;3;0,62;
708;Reutte;70837;Zöblen;84;87;2;1;171;99;57,89;98;1;1;ÖVP;76;77,55;2;SPÖ;1;1,02;3;FPÖ;11;11,22;4;NEOS;2;2,04;5;JETZT;0;0,00;6;GRÜNE;8;8,16;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
709;Schwaz;70901;Achenkirch;778;795;14;17;1573;854;54,29;849;5;1;ÖVP;530;62,43;2;SPÖ;57;6,71;3;FPÖ;142;16,73;4;NEOS;49;5,77;5;JETZT;16;1,88;6;GRÜNE;44;5,18;7;GILT;1;0,12;8;KPÖ;4;0,47;9;WANDL;6;0,71;
709;Schwaz;70902;Aschau im Zillertal;664;666;3;3;1330;702;52,78;691;11;1;ÖVP;425;61,51;2;SPÖ;57;8,25;3;FPÖ;116;16,79;4;NEOS;35;5,07;5;JETZT;8;1,16;6;GRÜNE;44;6,37;7;GILT;1;0,14;8;KPÖ;2;0,29;9;WANDL;3;0,43;
709;Schwaz;70903;Brandberg;138;139;1;1;277;166;59,93;166;0;1;ÖVP;110;66,27;2;SPÖ;8;4,82;3;FPÖ;37;22,29;4;NEOS;5;3,01;5;JETZT;0;0,00;6;GRÜNE;6;3,61;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
709;Schwaz;70904;Bruck am Ziller;411;443;2;1;854;564;66,04;562;2;1;ÖVP;348;61,92;2;SPÖ;43;7,65;3;FPÖ;105;18,68;4;NEOS;26;4,63;5;JETZT;7;1,25;6;GRÜNE;31;5,52;7;GILT;0;0,00;8;KPÖ;1;0,18;9;WANDL;1;0,18;
709;Schwaz;70905;Buch in Tirol;1009;1009;5;2;2018;1214;60,16;1204;10;1;ÖVP;516;42,86;2;SPÖ;145;12,04;3;FPÖ;281;23,34;4;NEOS;91;7,56;5;JETZT;19;1,58;6;GRÜNE;138;11,46;7;GILT;8;0,66;8;KPÖ;5;0,42;9;WANDL;1;0,08;
709;Schwaz;70907;Eben am Achensee;1042;1046;8;19;2088;1095;52,44;1090;5;1;ÖVP;575;52,75;2;SPÖ;120;11,01;3;FPÖ;177;16,24;4;NEOS;93;8,53;5;JETZT;13;1,19;6;GRÜNE;105;9,63;7;GILT;3;0,28;8;KPÖ;3;0,28;9;WANDL;1;0,09;
709;Schwaz;70908;Finkenberg;541;539;2;2;1080;656;60,74;652;4;1;ÖVP;411;63,04;2;SPÖ;69;10,58;3;FPÖ;77;11,81;4;NEOS;39;5,98;5;JETZT;6;0,92;6;GRÜNE;44;6,75;7;GILT;2;0,31;8;KPÖ;2;0,31;9;WANDL;2;0,31;
709;Schwaz;70909;Fügen;1320;1490;10;16;2810;1465;52,14;1452;13;1;ÖVP;763;52,55;2;SPÖ;173;11,91;3;FPÖ;274;18,87;4;NEOS;91;6,27;5;JETZT;19;1,31;6;GRÜNE;122;8,40;7;GILT;2;0,14;8;KPÖ;4;0,28;9;WANDL;4;0,28;
709;Schwaz;70910;Fügenberg;517;530;0;4;1047;592;56,54;591;1;1;ÖVP;382;64,64;2;SPÖ;36;6,09;3;FPÖ;109;18,44;4;NEOS;19;3,21;5;JETZT;13;2,20;6;GRÜNE;28;4,74;7;GILT;0;0,00;8;KPÖ;4;0,68;9;WANDL;0;0,00;
709;Schwaz;70911;Gallzein;253;242;0;0;495;326;65,86;324;2;1;ÖVP;175;54,01;2;SPÖ;16;4,94;3;FPÖ;91;28,09;4;NEOS;14;4,32;5;JETZT;2;0,62;6;GRÜNE;23;7,10;7;GILT;0;0,00;8;KPÖ;1;0,31;9;WANDL;2;0,62;
709;Schwaz;70912;Gerlos;290;306;5;6;596;395;66,28;395;0;1;ÖVP;248;62,78;2;SPÖ;44;11,14;3;FPÖ;62;15,70;4;NEOS;20;5,06;5;JETZT;10;2,53;6;GRÜNE;9;2,28;7;GILT;1;0,25;8;KPÖ;0;0,00;9;WANDL;1;0,25;
709;Schwaz;70913;Gerlosberg;197;178;0;1;375;232;61,87;230;2;1;ÖVP;155;67,39;2;SPÖ;16;6,96;3;FPÖ;41;17,83;4;NEOS;5;2,17;5;JETZT;2;0,87;6;GRÜNE;10;4,35;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;1;0,43;
709;Schwaz;70914;Hainzenberg;266;264;0;1;530;323;60,94;319;4;1;ÖVP;184;57,68;2;SPÖ;42;13,17;3;FPÖ;56;17,55;4;NEOS;14;4,39;5;JETZT;3;0,94;6;GRÜNE;19;5,96;7;GILT;0;0,00;8;KPÖ;1;0,31;9;WANDL;0;0,00;
709;Schwaz;70915;Hart im Zillertal;593;594;0;3;1187;675;56,87;670;5;1;ÖVP;409;61,04;2;SPÖ;49;7,31;3;FPÖ;120;17,91;4;NEOS;32;4,78;5;JETZT;6;0,90;6;GRÜNE;50;7,46;7;GILT;1;0,15;8;KPÖ;1;0,15;9;WANDL;2;0,30;
709;Schwaz;70916;Hippach;558;539;0;1;1097;625;56,97;624;1;1;ÖVP;471;75,48;2;SPÖ;23;3,69;3;FPÖ;71;11,38;4;NEOS;32;5,13;5;JETZT;2;0,32;6;GRÜNE;25;4,01;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
709;Schwaz;70917;Jenbach;2414;2505;39;20;4919;2638;53,63;2614;24;1;ÖVP;924;35,35;2;SPÖ;643;24,60;3;FPÖ;522;19,97;4;NEOS;173;6,62;5;JETZT;42;1,61;6;GRÜNE;276;10,56;7;GILT;4;0,15;8;KPÖ;22;0,84;9;WANDL;8;0,31;
709;Schwaz;70918;Kaltenbach;466;447;3;3;913;540;59,15;536;4;1;ÖVP;278;51,87;2;SPÖ;93;17,35;3;FPÖ;89;16,60;4;NEOS;17;3,17;5;JETZT;4;0,75;6;GRÜNE;52;9,70;7;GILT;1;0,19;8;KPÖ;0;0,00;9;WANDL;2;0,37;
709;Schwaz;70920;Mayrhofen;1233;1366;13;16;2599;1380;53,10;1369;11;1;ÖVP;764;55,81;2;SPÖ;116;8,47;3;FPÖ;193;14,10;4;NEOS;116;8,47;5;JETZT;19;1,39;6;GRÜNE;151;11,03;7;GILT;1;0,07;8;KPÖ;4;0,29;9;WANDL;5;0,37;
709;Schwaz;70921;Pill;469;446;4;2;915;599;65,46;584;15;1;ÖVP;291;49,83;2;SPÖ;32;5,48;3;FPÖ;172;29,45;4;NEOS;18;3,08;5;JETZT;6;1,03;6;GRÜNE;63;10,79;7;GILT;1;0,17;8;KPÖ;0;0,00;9;WANDL;1;0,17;
709;Schwaz;70922;Ramsau im Zillertal;607;627;3;1;1234;673;54,54;667;6;1;ÖVP;391;58,62;2;SPÖ;55;8,25;3;FPÖ;123;18,44;4;NEOS;33;4,95;5;JETZT;10;1,50;6;GRÜNE;50;7,50;7;GILT;0;0,00;8;KPÖ;3;0,45;9;WANDL;2;0,30;
709;Schwaz;70923;Ried im Zillertal;454;456;0;2;910;561;61,65;553;8;1;ÖVP;322;58,23;2;SPÖ;74;13,38;3;FPÖ;62;11,21;4;NEOS;38;6,87;5;JETZT;5;0,90;6;GRÜNE;46;8,32;7;GILT;3;0,54;8;KPÖ;3;0,54;9;WANDL;0;0,00;
709;Schwaz;70924;Rohrberg;209;223;0;0;432;265;61,34;265;0;1;ÖVP;160;60,38;2;SPÖ;40;15,09;3;FPÖ;41;15,47;4;NEOS;10;3,77;5;JETZT;4;1,51;6;GRÜNE;8;3,02;7;GILT;0;0,00;8;KPÖ;1;0,38;9;WANDL;1;0,38;
709;Schwaz;70925;Schlitters;528;552;4;4;1080;636;58,89;625;11;1;ÖVP;343;54,88;2;SPÖ;78;12,48;3;FPÖ;103;16,48;4;NEOS;31;4,96;5;JETZT;7;1,12;6;GRÜNE;57;9,12;7;GILT;1;0,16;8;KPÖ;2;0,32;9;WANDL;3;0,48;
709;Schwaz;70926;Schwaz;4762;5211;78;76;9973;5537;55,52;5473;64;1;ÖVP;1994;36,43;2;SPÖ;1083;19,79;3;FPÖ;970;17,72;4;NEOS;430;7,86;5;JETZT;102;1,86;6;GRÜNE;826;15,09;7;GILT;8;0,15;8;KPÖ;37;0,68;9;WANDL;23;0,42;
709;Schwaz;70927;Schwendau;622;632;1;2;1254;706;56,30;699;7;1;ÖVP;463;66,24;2;SPÖ;38;5,44;3;FPÖ;105;15,02;4;NEOS;48;6,87;5;JETZT;3;0,43;6;GRÜNE;39;5,58;7;GILT;2;0,29;8;KPÖ;0;0,00;9;WANDL;1;0,14;
709;Schwaz;70928;Stans;811;821;10;4;1632;1031;63,17;1024;7;1;ÖVP;508;49,61;2;SPÖ;121;11,82;3;FPÖ;173;16,89;4;NEOS;89;8,69;5;JETZT;10;0,98;6;GRÜNE;113;11,04;7;GILT;2;0,20;8;KPÖ;5;0,49;9;WANDL;3;0,29;
709;Schwaz;70929;Steinberg am Rofan;111;99;2;1;210;125;59,52;124;1;1;ÖVP;98;79,03;2;SPÖ;5;4,03;3;FPÖ;12;9,68;4;NEOS;4;3,23;5;JETZT;0;0,00;6;GRÜNE;4;3,23;7;GILT;0;0,00;8;KPÖ;1;0,81;9;WANDL;0;0,00;
709;Schwaz;70930;Strass im Zillertal;323;325;1;5;648;414;63,89;412;2;1;ÖVP;219;53,16;2;SPÖ;42;10,19;3;FPÖ;55;13,35;4;NEOS;36;8,74;5;JETZT;6;1,46;6;GRÜNE;50;12,14;7;GILT;0;0,00;8;KPÖ;3;0,73;9;WANDL;1;0,24;
709;Schwaz;70931;Stumm;717;749;7;13;1466;828;56,48;810;18;1;ÖVP;453;55,93;2;SPÖ;108;13,33;3;FPÖ;119;14,69;4;NEOS;38;4,69;5;JETZT;11;1,36;6;GRÜNE;78;9,63;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;3;0,37;
709;Schwaz;70932;Stummerberg;335;336;0;1;671;370;55,14;370;0;1;ÖVP;259;70,00;2;SPÖ;20;5,41;3;FPÖ;67;18,11;4;NEOS;8;2,16;5;JETZT;4;1,08;6;GRÜNE;11;2,97;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;1;0,27;
709;Schwaz;70933;Terfens;824;794;4;4;1618;1039;64,22;1034;5;1;ÖVP;472;45,65;2;SPÖ;93;8,99;3;FPÖ;172;16,63;4;NEOS;121;11,70;5;JETZT;23;2,22;6;GRÜNE;130;12,57;7;GILT;5;0,48;8;KPÖ;9;0,87;9;WANDL;9;0,87;
709;Schwaz;70934;Tux;705;694;12;12;1399;926;66,19;913;13;1;ÖVP;618;67,69;2;SPÖ;75;8,21;3;FPÖ;99;10,84;4;NEOS;56;6,13;5;JETZT;8;0,88;6;GRÜNE;52;5,70;7;GILT;1;0,11;8;KPÖ;4;0,44;9;WANDL;0;0,00;
709;Schwaz;70935;Uderns;667;671;4;0;1338;746;55,75;744;2;1;ÖVP;366;49,19;2;SPÖ;116;15,59;3;FPÖ;162;21,77;4;NEOS;38;5,11;5;JETZT;6;0,81;6;GRÜNE;49;6,59;7;GILT;1;0,13;8;KPÖ;1;0,13;9;WANDL;5;0,67;
709;Schwaz;70936;Vomp;1866;1965;10;14;3831;2323;60,64;2303;20;1;ÖVP;936;40,64;2;SPÖ;397;17,24;3;FPÖ;440;19,11;4;NEOS;171;7,43;5;JETZT;30;1,30;6;GRÜNE;305;13,24;7;GILT;5;0,22;8;KPÖ;13;0,56;9;WANDL;6;0,26;
709;Schwaz;70937;Weer;596;612;2;5;1208;712;58,94;708;4;1;ÖVP;344;48,59;2;SPÖ;92;12,99;3;FPÖ;131;18,50;4;NEOS;46;6,50;5;JETZT;8;1,13;6;GRÜNE;79;11,16;7;GILT;0;0,00;8;KPÖ;5;0,71;9;WANDL;3;0,42;
709;Schwaz;70938;Weerberg;990;943;6;5;1933;1248;64,56;1237;11;1;ÖVP;803;64,92;2;SPÖ;54;4,37;3;FPÖ;210;16,98;4;NEOS;72;5,82;5;JETZT;11;0,89;6;GRÜNE;81;6,55;7;GILT;1;0,08;8;KPÖ;5;0,40;9;WANDL;0;0,00;
709;Schwaz;70939;Wiesing;805;847;3;7;1652;957;57,93;955;2;1;ÖVP;410;42,93;2;SPÖ;142;14,87;3;FPÖ;203;21,26;4;NEOS;79;8,27;5;JETZT;19;1,99;6;GRÜNE;98;10,26;7;GILT;1;0,10;8;KPÖ;2;0,21;9;WANDL;1;0,10;
709;Schwaz;70940;Zell am Ziller;635;654;11;11;1289;695;53,92;692;3;1;ÖVP;338;48,84;2;SPÖ;102;14,74;3;FPÖ;132;19,08;4;NEOS;53;7,66;5;JETZT;10;1,45;6;GRÜNE;53;7,66;7;GILT;2;0,29;8;KPÖ;2;0,29;9;WANDL;0;0,00;
709;Schwaz;70941;Zellberg;261;258;1;0;519;296;57,03;294;2;1;ÖVP;176;59,86;2;SPÖ;22;7,48;3;FPÖ;58;19,73;4;NEOS;20;6,80;5;JETZT;3;1,02;6;GRÜNE;13;4,42;7;GILT;0;0,00;8;KPÖ;1;0,34;9;WANDL;1;0,34;
0;Wahlkarten;7007A;Wahlkarten Inland Innsbruck;0;0;0;0;0;548;100,00;546;2;1;ÖVP;112;20,51;2;SPÖ;58;10,62;3;FPÖ;25;4,58;4;NEOS;117;21,43;5;JETZT;28;5,13;6;GRÜNE;197;36,08;7;GILT;3;0,55;8;KPÖ;3;0,55;9;WANDL;3;0,55;
0;Wahlkarten;7007B;Wahlkarten Inland Innsbruck-Land;0;0;0;0;0;415;100,00;412;3;1;ÖVP;93;22,57;2;SPÖ;55;13,35;3;FPÖ;41;9,95;4;NEOS;63;15,29;5;JETZT;19;4,61;6;GRÜNE;129;31,31;7;GILT;4;0,97;8;KPÖ;3;0,73;9;WANDL;5;1,21;
0;Wahlkarten;7007C;Wahlkarten Inland Unterland;0;0;0;0;0;249;100,00;247;2;1;ÖVP;84;34,01;2;SPÖ;19;7,69;3;FPÖ;32;12,96;4;NEOS;46;18,62;5;JETZT;3;1,21;6;GRÜNE;54;21,86;7;GILT;2;0,81;8;KPÖ;4;1,62;9;WANDL;3;1,21;
0;Wahlkarten;7007D;Wahlkarten Inland Oberland;0;0;0;0;0;175;100,00;173;2;1;ÖVP;44;25,43;2;SPÖ;19;10,98;3;FPÖ;11;6,36;4;NEOS;33;19,08;5;JETZT;11;6,36;6;GRÜNE;51;29,48;7;GILT;0;0,00;8;KPÖ;2;1,16;9;WANDL;2;1,16;
0;Wahlkarten;7007E;Wahlkarten Inland Osttirol;0;0;0;0;0;137;100,00;137;0;1;ÖVP;43;31,39;2;SPÖ;17;12,41;3;FPÖ;6;4,38;4;NEOS;28;20,44;5;JETZT;2;1,46;6;GRÜNE;38;27,74;7;GILT;0;0,00;8;KPÖ;3;2,19;9;WANDL;0;0,00;
0;Wahlkarten;70099;Wahlkarten Inland unzuordenbar;0;0;0;0;0;0;0,00;0;0;1;ÖVP;0;0,00;2;SPÖ;0;0,00;3;FPÖ;0;0,00;4;NEOS;0;0,00;5;JETZT;0;0,00;6;GRÜNE;0;0,00;7;GILT;0;0,00;8;KPÖ;0;0,00;9;WANDL;0;0,00;
0;Wahlkarten;70199;Briefwahlkarten Innsbruck-Stadt;0;0;0;0;0;14980;100,00;14918;62;1;ÖVP;3840;25,74;2;SPÖ;1927;12,92;3;FPÖ;1187;7,96;4;NEOS;2128;14,26;5;JETZT;305;2,04;6;GRÜNE;5236;35,10;7;GILT;33;0,22;8;KPÖ;145;0,97;9;WANDL;117;0,78;
0;Wahlkarten;70299;Briefwahlkarten Imst;0;0;0;0;0;4934;100,00;4902;32;1;ÖVP;2135;43,55;2;SPÖ;448;9,14;3;FPÖ;640;13,06;4;NEOS;549;11,20;5;JETZT;114;2,33;6;GRÜNE;928;18,93;7;GILT;22;0,45;8;KPÖ;31;0,63;9;WANDL;35;0,71;
0;Wahlkarten;70399;Briefwahlkarten Innsbruck-Land;0;0;0;0;0;18762;100,00;18691;71;1;ÖVP;6974;37,31;2;SPÖ;2366;12,66;3;FPÖ;2134;11,42;4;NEOS;2516;13,46;5;JETZT;318;1,70;6;GRÜNE;4156;22,24;7;GILT;43;0,23;8;KPÖ;101;0,54;9;WANDL;83;0,44;
0;Wahlkarten;70499;Briefwahlkarten Kitzbühel;0;0;0;0;0;6284;100,00;6255;29;1;ÖVP;3095;49,48;2;SPÖ;584;9,34;3;FPÖ;627;10,02;4;NEOS;657;10,50;5;JETZT;71;1,14;6;GRÜNE;1150;18,39;7;GILT;20;0,32;8;KPÖ;27;0,43;9;WANDL;24;0,38;
0;Wahlkarten;70599;Briefwahlkarten Kufstein;0;0;0;0;0;8035;100,00;7993;42;1;ÖVP;3492;43,69;2;SPÖ;913;11,42;3;FPÖ;907;11,35;4;NEOS;813;10,17;5;JETZT;135;1,69;6;GRÜNE;1595;19,95;7;GILT;55;0,69;8;KPÖ;39;0,49;9;WANDL;44;0,55;
0;Wahlkarten;70699;Briefwahlkarten Landeck;0;0;0;0;0;3523;100,00;3506;17;1;ÖVP;1700;48,49;2;SPÖ;410;11,69;3;FPÖ;286;8,16;4;NEOS;458;13,06;5;JETZT;62;1,77;6;GRÜNE;552;15,74;7;GILT;10;0,29;8;KPÖ;16;0,46;9;WANDL;12;0,34;
0;Wahlkarten;70799;Briefwahlkarten Lienz;0;0;0;0;0;4295;100,00;4268;27;1;ÖVP;1818;42,60;2;SPÖ;464;10,87;3;FPÖ;501;11,74;4;NEOS;526;12,32;5;JETZT;64;1,50;6;GRÜNE;853;19,99;7;GILT;10;0,23;8;KPÖ;11;0,26;9;WANDL;21;0,49;
0;Wahlkarten;70899;Briefwahlkarten Reutte;0;0;0;0;0;3009;100,00;2991;18;1;ÖVP;1495;49,98;2;SPÖ;316;10,57;3;FPÖ;315;10,53;4;NEOS;316;10,57;5;JETZT;53;1,77;6;GRÜNE;462;15,45;7;GILT;11;0,37;8;KPÖ;17;0,57;9;WANDL;6;0,20;
0;Wahlkarten;70999;Briefwahlkarten Schwaz;0;0;0;0;0;7467;100,00;7426;41;1;ÖVP;3310;44,57;2;SPÖ;838;11,28;3;FPÖ;1041;14,02;4;NEOS;777;10,46;5;JETZT;134;1,80;6;GRÜNE;1221;16,44;7;GILT;25;0,34;8;KPÖ;33;0,44;9;WANDL;47;0,63;
